year,pop,country,other_energycompile_price,electricitycompile_price,electricitycompile_peakprice
2024,47.31644048,AFG,0.052404305662071486,0.06018164814738551,0.3696624076959143
2025,48.67402482,AFG,0.05313796594134049,0.061024191221448906,0.3748376814036571
2026,50.19715271,AFG,0.053881897464519254,0.061878529898549195,0.3800854089433083
2027,51.7202806,AFG,0.05463624402902253,0.06274482931712888,0.3854066046685146
2028,53.24340849,AFG,0.05540115144542884,0.06362325692756869,0.3908022971338738
2029,54.766536380000005,AFG,0.056176767565664844,0.06451398252455465,0.39627352929374804
2030,56.28966427,AFG,0.05696324231158415,0.06541717827989842,0.40182135870386054
2031,57.896079086,AFG,0.05776072770394633,0.066333018775817,0.4074468577257146
2032,59.502493902000005,AFG,0.058569377891801576,0.06726168103867844,0.4131511137338746
2033,61.108908718,AFG,0.0593893491822868,0.06820334457321994,0.41893522932614885
2034,62.71532353400001,AFG,0.06022080007083881,0.06915819139724502,0.42480032253671496
2035,64.32173835,AFG,0.06106389127183055,0.07012640607680645,0.43074752705222896
2036,66.02284262,AFG,0.061918785749636183,0.07110817576188175,0.43677799243096016
2037,67.72394689000001,AFG,0.0627856487501311,0.07210369022254809,0.44289288432499363
2038,69.42505116,AFG,0.06366464783263293,0.07311314188566376,0.44909338470554355
2039,71.12615543,AFG,0.06455595290228978,0.07413672587206305,0.4553806920914212
2040,72.8272597,AFG,0.06545973624292184,0.07517464003427193,0.4617560217807011
2041,74.645330146,AFG,0.06637617255032274,0.07622708499475174,0.4682206060856309
2042,76.463400592,AFG,0.06730543896602727,0.07729426418467826,0.4747756945708297
2043,78.281471038,AFG,0.06824771511155164,0.07837638388326376,0.4814225542948213
2044,80.099541484,AFG,0.06920318312311337,0.07947365325762945,0.4881624700549488
2045,81.91761193,AFG,0.07017202768683696,0.08058628440323626,0.4949967446357181
2046,83.849921818,AFG,0.07115443607445268,0.08171449238488157,0.5019266990606182
2047,85.782231706,AFG,0.07215059817949503,0.08285849527826991,0.5089536728474668
2048,87.714541594,AFG,0.07316070655400796,0.08401851421216569,0.5160790242673314
2049,89.646851482,AFG,0.07418495644576407,0.08519477341113602,0.523304130607074
2050,91.57916137,AFG,0.07522354583600477,0.08638750023889193,0.5306303884355731
2051,93.548102136,AFG,0.07627667547770883,0.08759692524223642,0.5380592138736711
2052,95.517042902,AFG,0.07734454893439675,0.08882328219562773,0.5455920428679024
2053,97.48598366799999,AFG,0.07842737261947831,0.09006680814636651,0.553230331468053
2054,99.45492443399999,AFG,0.079525355836151,0.09132774346041565,0.5609755561086057
2055,101.4238652,AFG,0.08063871081785712,0.09260633186886147,0.5688292138941262
2056,103.39275868,AFG,0.08176765276930711,0.09390282051502553,0.576792822888644
2057,105.36165215999999,AFG,0.08291239990807742,0.0952174600022359,0.584867922409085
2058,107.33054564,AFG,0.0840731735067905,0.0965505044422672,0.5930560733228122
2059,109.29943911999999,AFG,0.08525019793588556,0.09790221150445895,0.6013588583493316
2060,111.2683326,AFG,0.08644370070698797,0.09927284246552137,0.6097778823662222
2061,113.21888059999999,AFG,0.0876539125168858,0.10066266226003867,0.6183147727193493
2062,115.16942859999999,AFG,0.0888810672921222,0.10207193953167921,0.6269711795374202
2063,117.1199766,AFG,0.09012540223421191,0.10350094668512272,0.6357487760509442
2064,119.0705246,AFG,0.09138715786549087,0.10494995993871443,0.6446492589156574
2065,121.0210726,AFG,0.09266657807560774,0.10641925937785644,0.6536743485404766
2066,122.95088202,AFG,0.09396391016866625,0.10790912900914644,0.6628257894200432
2067,124.88069143999999,AFG,0.09527940491102757,0.1094198568152745,0.6721053504719239
2068,126.81050085999999,AFG,0.09661331657978196,0.11095173481068835,0.6815148253785308
2069,128.74031028,AFG,0.0979659030118989,0.11250505909803798,0.6910560329338302
2070,130.6701197,AFG,0.09933742565406549,0.11408012992541051,0.7007308173949038
2071,132.58431013999999,AFG,0.1007281496132224,0.11567725174436626,0.7105410488384325
2072,134.49850057999998,AFG,0.10213834370780753,0.11729673326878738,0.7204886235221706
2073,136.41269102,AFG,0.10356828051971684,0.11893888753455041,0.730575464251481
2074,138.32688146,AFG,0.10501823644699287,0.12060403196003412,0.7408035207510018
2075,140.2410719,AFG,0.10648849175725078,0.1222924884074746,0.7511747700415158
2076,142.10447706,AFG,0.10797933064185229,0.12400458324517924,0.7616912168220971
2077,143.96788222,AFG,0.10949104127083822,0.12574064741061175,0.7723548938576065
2078,145.83128738,AFG,0.11102391584862996,0.12750101647436032,0.783167862371613
2079,147.69469254,AFG,0.11257825067051078,0.12928603070500136,0.7941322124448156
2080,149.5580977,AFG,0.11415434617989793,0.1310960351348714,0.805250063419043
2081,151.35971179999999,AFG,0.11575250702641651,0.1329313796267596,0.8165235643069096
2082,153.16132589999998,AFG,0.11737304212478634,0.13479241894153424,0.8279548942072064
2083,154.96294,AFG,0.11901626471453336,0.13667951280671573,0.8395462627261072
2084,156.7645541,AFG,0.12068249242053683,0.13859302598600975,0.8512999104042728
2085,158.5661682,AFG,0.12237204731442435,0.14053332834981389,0.8632181091499326
2086,160.26368162,AFG,0.12408525597682629,0.14250079494671128,0.8753031626780317
2087,161.96119504,AFG,0.12582244956050187,0.14449580607596524,0.8875574069555241
2088,163.65870845999999,AFG,0.1275839638543489,0.14651874736102877,0.8999832106529014
2089,165.35622188,AFG,0.12937013934830977,0.14857000982408317,0.912582975602042
2090,167.0537353,AFG,0.1311813212991861,0.15064998996162032,0.9253591372604707
2091,168.62427736,AFG,0.1330178597973747,0.15275908982108302,0.9383141651821173
2092,170.19481942000002,AFG,0.13488010983453796,0.1548977170785782,0.951450563494667
2093,171.76536148,AFG,0.1367684313722215,0.15706628511767828,0.9647708713835923
2094,173.33590354,AFG,0.1386831894114326,0.1592652131093258,0.9782776635829626
2095,174.9064456,AFG,0.14062475406319266,0.16149492609285634,0.9919735508731241
2096,176.31025842,AFG,0.14259350062007736,0.16375585505815635,1.005861180585348
2097,177.71407124,AFG,0.14458980962875845,0.16604843702897054,1.0199432371135428
2098,179.11788406,AFG,0.14661406696356108,0.16837311514737613,1.0342224424331325
2099,180.52169688,AFG,0.14866666390105093,0.1707303387594394,1.0487015566271964
2020,25.49163453,AGO,0.07543408964445752,0.055977438117657194,0.34966605024005065
2021,26.259528262,AGO,0.07649016689947993,0.0567611222513044,0.3545613749434114
2022,27.027421994,AGO,0.07756102923607265,0.05755577796282266,0.35952523419261917
2023,27.795315726,AGO,0.07864688364537767,0.05836155885430218,0.36455858747131586
2024,28.563209458,AGO,0.07974794001641296,0.05917862067826241,0.3696624076959143
2025,29.33110319,AGO,0.08086441117664274,0.060007121367758084,0.3748376814036571
2026,30.136248022,AGO,0.08199651293311574,0.060847221066906695,0.3800854089433083
2027,30.941392854,AGO,0.08314446411417936,0.06169908216184339,0.3854066046685146
2028,31.746537686000003,AGO,0.08430848661177788,0.06256286931210919,0.3908022971338738
2029,32.551682518,AGO,0.08548880542434277,0.06343874948247873,0.39627352929374804
2030,33.35682735,AGO,0.08668564870028357,0.06432689197523343,0.40182135870386054
2031,34.155344012,AGO,0.08789924778208755,0.0652274684628867,0.4074468577257146
2032,34.953860674,AGO,0.08912983725103678,0.06614065302136711,0.4131511137338746
2033,35.752377336,AGO,0.09037765497255129,0.06706662216366625,0.41893522932614885
2034,36.550893998,AGO,0.091642942142167,0.06800555487395758,0.42480032253671496
2035,37.34941066,AGO,0.09292594333215734,0.06895763264219298,0.43074752705222896
2036,38.146892806,AGO,0.09422690653880754,0.06992303949918369,0.43677799243096016
2037,38.944374952,AGO,0.09554608323035084,0.07090196205217227,0.44289288432499363
2038,39.741857098,AGO,0.09688372839557575,0.07189458952090268,0.44909338470554355
2039,40.539339244,AGO,0.09824010059311382,0.07290111377419531,0.4553806920914212
2040,41.33682139,AGO,0.09961546200141741,0.07392172936703405,0.4617560217807011
2041,42.152127879999995,AGO,0.10101007846943726,0.07495663357817252,0.4682206060856309
2042,42.96743437,AGO,0.10242421956800937,0.07600602644826693,0.4747756945708297
2043,43.78274086,AGO,0.1038581586419615,0.07707011081854266,0.4814225542948213
2044,44.59804735,AGO,0.10531217286294897,0.07814909237000225,0.4881624700549488
2045,45.41335384,AGO,0.10678654328303026,0.07924317966318228,0.4949967446357181
2046,46.23523315,AGO,0.10828155488899269,0.08035258417846684,0.5019266990606182
2047,47.05711246,AGO,0.10979749665743858,0.08147752035696539,0.5089536728474668
2048,47.87899177,AGO,0.11133466161064273,0.0826182056419629,0.5160790242673314
2049,48.70087108,AGO,0.11289334687319173,0.08377486052095039,0.523304130607074
2050,49.52275039,AGO,0.11447385372941642,0.0849477085682437,0.5306303884355731
2051,50.317502243999996,AGO,0.11607648768162825,0.08613697648819911,0.5380592138736711
2052,51.112254098,AGO,0.11770155850917104,0.0873428941590339,0.5455920428679024
2053,51.907005952,AGO,0.11934938032829943,0.08856569467726037,0.553230331468053
2054,52.701757806,AGO,0.12102027165289563,0.08980561440274203,0.5609755561086057
2055,53.49650966,AGO,0.12271455545603617,0.09106289300438042,0.5688292138941262
2056,54.247270106,AGO,0.12443255923242068,0.09233777350644175,0.576792822888644
2057,54.998030552,AGO,0.12617461506167457,0.09363050233553194,0.584867922409085
2058,55.748790998,AGO,0.12794105967253802,0.09494132936822938,0.5930560733228122
2059,56.499551444,AGO,0.12973223450795354,0.09627050797938459,0.6013588583493316
2060,57.25031189,AGO,0.1315484857910649,0.09761829509109597,0.6097778823662222
2061,57.953605146,AGO,0.13339016459213981,0.09898495122237132,0.6183147727193493
2062,58.656898402,AGO,0.13525762689642978,0.10037074053948451,0.6269711795374202
2063,59.360191658,AGO,0.1371512336729798,0.10177593090703729,0.6357487760509442
2064,60.063484914,AGO,0.1390713509444015,0.10320079393973582,0.6446492589156574
2065,60.76677817,AGO,0.14101834985762313,0.10464560505489212,0.6536743485404766
2066,61.427246146,AGO,0.14299260675562986,0.10611064352566062,0.6628257894200432
2067,62.087714122,AGO,0.14499450325020868,0.10759619253501987,0.6721053504719239
2068,62.748182098,AGO,0.1470244262957116,0.10910253923051015,0.6815148253785308
2069,63.408650074,AGO,0.14908276826385158,0.1106299747797373,0.6910560329338302
2070,64.06911805,AGO,0.1511699270195455,0.11217879442665361,0.7007308173949038
2071,64.693213724,AGO,0.15328630599781914,0.11374929754862677,0.7105410488384325
2072,65.317309398,AGO,0.1554323142817886,0.11534178771430754,0.7204886235221706
2073,65.941405072,AGO,0.15760836668173364,0.11695657274230785,0.730575464251481
2074,66.565500746,AGO,0.15981488381527792,0.11859396476070017,0.7408035207510018
2075,67.18959642,AGO,0.1620522921886918,0.12025428026734997,0.7511747700415158
2076,67.774948178,AGO,0.16432102427933348,0.12193784019109287,0.7616912168220971
2077,68.360299936,AGO,0.16662151861924415,0.12364496995376817,0.7723548938576065
2078,68.94565169399999,AGO,0.16895421987991358,0.12537599953312092,0.783167862371613
2079,69.531003452,AGO,0.17131957895823235,0.12713126352658463,0.7941322124448156
2080,70.11635521,AGO,0.1737180530636476,0.1289111012159568,0.805250063419043
2081,70.665926598,AGO,0.17615010580653867,0.13071585663298022,0.8165235643069096
2082,71.215497986,AGO,0.1786162072878302,0.13254587862584194,0.8279548942072064
2083,71.76506937399999,AGO,0.18111683418985983,0.13440152092660373,0.8395462627261072
2084,72.314640762,AGO,0.18365246986851785,0.1362831422195762,0.8512999104042728
2085,72.86421215,AGO,0.1862236044466771,0.13819110621065026,0.8632181091499326
2086,73.343317632,AGO,0.18883073490893057,0.14012578169759937,0.8753031626780317
2087,73.822423114,AGO,0.1914743651976556,0.14208754264136578,0.8875574069555241
2088,74.301528596,AGO,0.19415500631042276,0.1440767682383449,0.8999832106529014
2089,74.780634078,AGO,0.1968731763987687,0.14609384299368172,0.912582975602042
2090,75.25973956,AGO,0.19962940086835146,0.14813915679559328,0.9253591372604707
2091,75.700751672,AGO,0.20242421248050838,0.1502131049907316,0.9383141651821173
2092,76.141763784,AGO,0.2052581514552355,0.15231608846060185,0.951450563494667
2093,76.582775896,AGO,0.20813176557560878,0.15444851369905027,0.9647708713835923
2094,77.02378800800001,AGO,0.2110456102936673,0.156610792890837,0.9782776635829626
2095,77.46480012,AGO,0.21400024883777866,0.15880334399130872,0.9919735508731241
2096,77.832859346,AGO,0.21699625232150757,0.16102659080718704,1.005861180585348
2097,78.200918572,AGO,0.22003419985400868,0.16328096307848766,1.0199432371135428
2098,78.568977798,AGO,0.2231146786519648,0.1655668965615865,1.0342224424331325
2099,78.937037024,AGO,0.2262382841530923,0.1678848331134487,1.0487015566271964
2020,3.336762446,ALB,0.040649769141908244,0.07779915128216765,0.34966605024005065
2021,3.3526657265999997,ALB,0.04121886590989496,0.078888339400118,0.3545613749434114
2022,3.3685690071999996,ALB,0.04179593003263349,0.07999277615171965,0.35952523419261917
2023,3.3844722878,ALB,0.04238107305309036,0.08111267501784372,0.36455858747131586
2024,3.4003755684,ALB,0.04297440807583362,0.08224825246809353,0.3696624076959143
2025,3.416278849,ALB,0.043576049788895295,0.08339972800264685,0.3748376814036571
2026,3.4298383583999996,ALB,0.04418611448593983,0.08456732419468391,0.3800854089433083
2027,3.4433978678,ALB,0.044804720088742984,0.08575126673340948,0.3854066046685146
2028,3.4569573771999997,ALB,0.04543198616998539,0.0869517844676772,0.3908022971338738
2029,3.4705168866,ALB,0.046068033976365184,0.08816910945022469,0.39627352929374804
2030,3.484076396,ALB,0.0467129864520343,0.08940347698252783,0.40182135870386054
2031,3.4928887503999997,ALB,0.04736696826236278,0.09065512566028322,0.4074468577257146
2032,3.5017011048,ALB,0.04803010581803586,0.09192429741952719,0.4131511137338746
2033,3.5105134592,ALB,0.04870252729948836,0.09321123758340058,0.41893522932614885
2034,3.5193258136,ALB,0.0493843626816812,0.0945161949095682,0.42480032253671496
2035,3.528138168,ALB,0.05007574375922474,0.09583942163830216,0.43074752705222896
2036,3.5329369699999997,ALB,0.05077680417185389,0.09718117354123838,0.43677799243096016
2037,3.537735772,ALB,0.05148767943025984,0.09854170997081572,0.44289288432499363
2038,3.542534574,ALB,0.05220850694228348,0.09992129391040715,0.44909338470554355
2039,3.547333376,ALB,0.05293942603947545,0.10132019202515284,0.4553806920914212
2040,3.552132178,ALB,0.053680578004028104,0.10273867471350498,0.4617560217807011
2041,3.5549424682,ALB,0.054432106096084495,0.10417701615949405,0.4682206060856309
2042,3.5577527584,ALB,0.05519415558142968,0.10563549438572697,0.4747756945708297
2043,3.5605630486,ALB,0.05596687375956969,0.10711439130712716,0.4814225542948213
2044,3.5633733388,ALB,0.05675040999220367,0.10861399278542694,0.4881624700549488
2045,3.566183629,ALB,0.05754491573209452,0.11013458868442291,0.4949967446357181
2046,3.5688209144000003,ALB,0.05835054455234384,0.11167647292600484,0.5019266990606182
2047,3.5714581998000003,ALB,0.059167452176076656,0.11323994354696891,0.5089536728474668
2048,3.5740954852,ALB,0.05999579650654173,0.11482530275662647,0.5160790242673314
2049,3.5767327706,ALB,0.06083573765763332,0.11643285699521924,0.523304130607074
2050,3.579370056,ALB,0.061687437984840186,0.11806291699315231,0.5306303884355731
2051,3.5818127840000002,ALB,0.06255106211662795,0.11971579783105644,0.5380592138736711
2052,3.584255512,ALB,0.06342677698626074,0.12139181900069124,0.5455920428679024
2053,3.58669824,ALB,0.06431475186406839,0.12309130446670091,0.553230331468053
2054,3.5891409679999997,ALB,0.06521515839016535,0.12481458272923472,0.5609755561086057
2055,3.591583696,ALB,0.06612817060762767,0.12656198688744402,0.5688292138941262
2056,3.5930206972,ALB,0.06705396499613446,0.12833385470386824,0.576792822888644
2057,3.5944576984,ALB,0.06799272050608034,0.13013052866972238,0.584867922409085
2058,3.5958946996,ALB,0.06894461859316546,0.1319523560710985,0.5930560733228122
2059,3.5973317008,ALB,0.06990984325346977,0.13379968905609388,0.6013588583493316
2060,3.598768702,ALB,0.07088858105901835,0.1356728847028792,0.6097778823662222
2061,3.597568663,ALB,0.07188102119384461,0.1375723050887195,0.6183147727193493
2062,3.596368624,ALB,0.07288735549055844,0.13949831735996157,0.6269711795374202
2063,3.595168585,ALB,0.07390777846742626,0.14145129380300103,0.6357487760509442
2064,3.593968546,ALB,0.07494248736597023,0.14343161191624304,0.6446492589156574
2065,3.592768507,ALB,0.07599168218909381,0.14543965448307045,0.6536743485404766
2066,3.5889951822,ALB,0.07705556573974114,0.14747580964583343,0.6628257894200432
2067,3.5852218574,ALB,0.07813434366009751,0.14954047098087508,0.6721053504719239
2068,3.5814485326,ALB,0.07922822447133888,0.15163403757460733,0.6815148253785308
2069,3.5776752078,ALB,0.08033741961393763,0.15375691410065184,0.6910560329338302
2070,3.573901883,ALB,0.08146214348853276,0.15590951089806096,0.7007308173949038
2071,3.568972783,ALB,0.08260261349737222,0.15809224405063382,0.7105410488384325
2072,3.564043683,ALB,0.08375905008633543,0.1603055354673427,0.7204886235221706
2073,3.559114583,ALB,0.08493167678754412,0.1625498129638855,0.730575464251481
2074,3.554185483,ALB,0.08612072026256974,0.1648255103453799,0.7408035207510018
2075,3.549256383,ALB,0.08732641034624572,0.16713306749021523,0.7511747700415158
2076,3.54498231,ALB,0.08854898009109316,0.16947293043507825,0.7616912168220971
2077,3.540708237,ALB,0.08978866581236847,0.17184555146116934,0.7723548938576065
2078,3.5364341639999997,ALB,0.09104570713374163,0.17425138918162572,0.783167862371613
2079,3.5321600909999997,ALB,0.09232034703361401,0.17669090863016848,0.7941322124448156
2080,3.527886018,ALB,0.09361283189208461,0.17916458135099084,0.805250063419043
2081,3.5253941068,ALB,0.0949234115385738,0.1816728854899047,0.8165235643069096
2082,3.5229021956,ALB,0.09625233930011383,0.18421630588676338,0.8279548942072064
2083,3.5204102844,ALB,0.09759987205031542,0.18679533416917807,0.8395462627261072
2084,3.5179183732,ALB,0.09896627025901984,0.18941046884754656,0.8512999104042728
2085,3.515426462,ALB,0.10035179804264611,0.19206221541141222,0.8632181091499326
2086,3.5148862878,ALB,0.10175672321524316,0.19475108642717198,0.8753031626780317
2087,3.5143461136000003,ALB,0.10318131734025657,0.1974776016371524,0.8875574069555241
2088,3.5138059394,ALB,0.10462585578302017,0.20024228806007252,0.8999832106529014
2089,3.5132657652000003,ALB,0.10609061776398244,0.20304568009291354,0.912582975602042
2090,3.512725591,ALB,0.1075758864126782,0.20588831961421433,0.9253591372604707
2091,3.5139660802,ALB,0.1090819488224557,0.20877075608881335,0.9383141651821173
2092,3.5152065694,ALB,0.11060909610597008,0.21169354667405674,0.951450563494667
2093,3.5164470586,ALB,0.11215762345145366,0.21465725632749352,0.9647708713835923
2094,3.5176875478,ALB,0.11372783017977402,0.21766245791607844,0.9782776635829626
2095,3.518928037,ALB,0.11532001980229085,0.22070973232690355,0.9919735508731241
2096,3.5217314716,ALB,0.11693450007952293,0.2237996685794802,1.005861180585348
2097,3.5245349062,ALB,0.11857158308063626,0.22693286393959292,1.0199432371135428
2098,3.5273383407999996,ALB,0.12023158524376516,0.23010992403474723,1.0342224424331325
2099,3.5301417753999997,ALB,0.12191482743717788,0.2333314629712337,1.0487015566271964
2020,10.5501775,ARE,0.05269672334621317,0.061670058943181665,0.34966605024005065
2021,10.719952842,ARE,0.053434477473060155,0.06253343976838621,0.3545613749434114
2022,10.889728183999999,ARE,0.054182560157682996,0.06340890792514361,0.35952523419261917
2023,11.059503526,ARE,0.05494111599989056,0.06429663263609563,0.36455858747131586
2024,11.229278868,ARE,0.055710291623889026,0.06519678549300097,0.3696624076959143
2025,11.39905421,ARE,0.056490235706623475,0.06610954048990299,0.3748376814036571
2026,11.552354364,ARE,0.057281099006516206,0.06703507405676164,0.3800854089433083
2027,11.705654518,ARE,0.05808303439260743,0.0679735650935563,0.3854066046685146
2028,11.858954672,ARE,0.05889619687410393,0.06892519500486609,0.3908022971338738
2029,12.012254826,ARE,0.05972074363034139,0.06989014773493421,0.39627352929374804
2030,12.16555498,ARE,0.06055683404116617,0.07086860980322329,0.40182135870386054
2031,12.30365194,ARE,0.0614046297177425,0.07186077034046842,0.4074468577257146
2032,12.4417489,ARE,0.0622642945337909,0.07286682112523499,0.4131511137338746
2033,12.579845859999999,ARE,0.06313599465726397,0.07388695662098828,0.41893522932614885
2034,12.71794282,ARE,0.06401989858246566,0.07492137401368211,0.42480032253671496
2035,12.85603978,ARE,0.06491617716262019,0.07597027324987365,0.43074752705222896
2036,12.982468429999999,ARE,0.06582500364289687,0.07703385707537189,0.43677799243096016
2037,13.10889708,ARE,0.06674655369389743,0.0781123310744271,0.44289288432499363
2038,13.23532573,ARE,0.067681005445612,0.07920590370946907,0.44909338470554355
2039,13.36175438,ARE,0.06862853952185057,0.08031478636140164,0.4553806920914212
2040,13.48818303,ARE,0.06958933907515648,0.08143919337046127,0.4617560217807011
2041,13.601064222,ARE,0.07056358982220867,0.08257934207764772,0.4682206060856309
2042,13.713945414,ARE,0.07155148007971959,0.0837354528667348,0.4747756945708297
2043,13.826826606000001,ARE,0.07255320080083567,0.08490774920686908,0.4814225542948213
2044,13.939707798,ARE,0.07356894561204737,0.08609645769576525,0.4881624700549488
2045,14.05258899,ARE,0.07459891085061603,0.08730180810350596,0.4949967446357181
2046,14.149060898,ARE,0.07564329560252465,0.08852403341695504,0.5019266990606182
2047,14.245532806,ARE,0.07670230174096,0.08976336988479242,0.5089536728474668
2048,14.342004714,ARE,0.07777613396533345,0.0910200570631795,0.5160790242673314
2049,14.438476622,ARE,0.07886499984084812,0.09229433786206402,0.523304130607074
2050,14.53494853,ARE,0.07996910983861999,0.09358645859213292,0.5306303884355731
2051,14.614817482,ARE,0.08108867737636068,0.09489666901242279,0.5380592138736711
2052,14.694686434,ARE,0.08222391885962972,0.09622522237859671,0.5455920428679024
2053,14.774555386,ARE,0.08337505372366454,0.09757237549189707,0.553230331468053
2054,14.854424338,ARE,0.08454230447579585,0.09893838874878363,0.5609755561086057
2055,14.93429329,ARE,0.08572589673845699,0.10032352619126661,0.5688292138941262
2056,15.00222299,ARE,0.08692605929279539,0.10172805555794434,0.576792822888644
2057,15.07015269,ARE,0.08814302412289453,0.10315224833575556,0.584867922409085
2058,15.13808239,ARE,0.08937702646061506,0.10459637981245615,0.5930560733228122
2059,15.20601209,ARE,0.09062830483106367,0.10606072912983053,0.6013588583493316
2060,15.27394179,ARE,0.09189710109869856,0.10754557933764816,0.6097778823662222
2061,15.32495302,ARE,0.09318366051408034,0.10905121744837523,0.6183147727193493
2062,15.37596425,ARE,0.09448823176127746,0.11057793449265249,0.6269711795374202
2063,15.42697548,ARE,0.09581106700593535,0.11212602557554963,0.6357487760509442
2064,15.47798671,ARE,0.09715242194401845,0.11369578993360732,0.6446492589156574
2065,15.52899794,ARE,0.09851255585123471,0.11528753099267783,0.6536743485404766
2066,15.570111268,ARE,0.099891731633152,0.11690155642657532,0.6628257894200432
2067,15.611224596,ARE,0.10129021587601612,0.11853817821654737,0.6721053504719239
2068,15.652337924000001,ARE,0.10270827889828035,0.12019771271157903,0.6815148253785308
2069,15.693451252000001,ARE,0.10414619480285628,0.12188048068954113,0.6910560329338302
2070,15.73456458,ARE,0.10560424153009627,0.12358680741919471,0.7007308173949038
2071,15.772923006000001,ARE,0.10708270091151763,0.12531702272306344,0.7105410488384325
2072,15.811281432000001,ARE,0.10858185872427888,0.12707146104118633,0.7204886235221706
2073,15.849639858,ARE,0.11010200474641878,0.12885046149576293,0.730575464251481
2074,15.887998284,ARE,0.11164343281286865,0.13065436795670363,0.7408035207510018
2075,15.92635671,ARE,0.1132064408722488,0.1324835291080975,0.7511747700415158
2076,15.965502802,ARE,0.11479133104446029,0.13433829851561085,0.7616912168220971
2077,16.004648894,ARE,0.11639840967908274,0.1362190346948294,0.7723548938576065
2078,16.043794986,ARE,0.1180279874145899,0.13812610118055701,0.783167862371613
2079,16.082941078,ARE,0.11968037923839417,0.1400598665970848,0.7941322124448156
2080,16.12208717,ARE,0.1213559045477317,0.142020704729444,0.805250063419043
2081,16.16039406,ARE,0.12305488721139994,0.14400899459565622,0.8165235643069096
2082,16.19870095,ARE,0.12477765563235954,0.14602512051999542,0.8279548942072064
2083,16.23700784,ARE,0.1265245428112126,0.14806947220727534,0.8395462627261072
2084,16.275314729999998,ARE,0.12829588641056958,0.1501424448181772,0.8512999104042728
2085,16.31362162,ARE,0.13009202882031756,0.1522444390456317,0.8632181091499326
2086,16.344852992,ARE,0.131913317223802,0.15437586119227054,0.8753031626780317
2087,16.376084364,ARE,0.13376010366493524,0.15653712324896232,0.8875574069555241
2088,16.407315735999997,ARE,0.13563274511624432,0.1587286429744478,0.8999832106529014
2089,16.438547107999998,ARE,0.13753160354787175,0.16095084397609008,0.912582975602042
2090,16.46977848,ARE,0.13945704599754197,0.16320415579175535,0.9253591372604707
2091,16.485958736,ARE,0.14140944464150756,0.1654890139728399,0.9383141651821173
2092,16.502138992,ARE,0.14338917686648867,0.16780586016845966,0.951450563494667
2093,16.518319248,ARE,0.14539662534261952,0.1701551422108181,0.9647708713835923
2094,16.534499504,ARE,0.14743217809741618,0.17253731420176954,0.9782776635829626
2095,16.55067976,ARE,0.14949622859078002,0.17495283660059432,0.9919735508731241
2096,16.546682896,ARE,0.15158917579105094,0.17740217631300265,1.005861180585348
2097,16.542686032,ARE,0.15371142425212567,0.1798858067813847,1.0199432371135428
2098,16.538689168,ARE,0.15586338419165544,0.18240420807632407,1.0342224424331325
2099,16.534692304,ARE,0.1580454715703386,0.18495786698939262,1.0487015566271964
2020,44.2437124,ARG,0.04949221539527252,0.07020899018146837,0.34966605024005065
2021,44.651703256,ARG,0.05018510641080634,0.07119191604400893,0.3545613749434114
2022,45.059694112,ARG,0.05088769790055763,0.07218860286862505,0.35952523419261917
2023,45.467684968,ARG,0.05160012567116544,0.0731992433087858,0.36455858747131586
2024,45.875675824000005,ARG,0.052322527430561754,0.0742240327151088,0.3696624076959143
2025,46.28366668,ARG,0.05305504281458962,0.07526316917312033,0.3748376814036571
2026,46.694442184,ARG,0.053797813413993874,0.07631685354154401,0.3800854089433083
2027,47.105217688,ARG,0.05455098280178979,0.07738528949112562,0.3854066046685146
2028,47.515993192,ARG,0.05531469656101485,0.07846868354400138,0.3908022971338738
2029,47.926768696,ARG,0.05608910231286906,0.0795672451136174,0.39627352929374804
2030,48.3375442,ARG,0.05687434974524923,0.08068118654520805,0.40182135870386054
2031,48.732025764,ARG,0.057670590641682715,0.08181072315684096,0.4074468577257146
2032,49.126507328,ARG,0.05847797891066627,0.08295607328103673,0.4131511137338746
2033,49.520988892,ARG,0.0592966706154156,0.08411745830697125,0.41893522932614885
2034,49.915470456,ARG,0.06012682400403142,0.08529510272326885,0.42480032253671496
2035,50.30995202,ARG,0.06096859954008786,0.0864892341613946,0.43074752705222896
2036,50.695736392,ARG,0.06182215993364909,0.08770008343965413,0.43677799243096016
2037,51.081520764,ARG,0.06268767017272017,0.08892788460780929,0.44289288432499363
2038,51.467305136,ARG,0.06356529755513826,0.09017287499231862,0.44909338470554355
2039,51.853089508,ARG,0.0644552117209102,0.09143529524221108,0.4553806920914212
2040,52.23887388,ARG,0.06535758468500295,0.09271538937560204,0.4617560217807011
2041,52.620475786,ARG,0.06627259087059299,0.09401340482686048,0.4682206060856309
2042,53.002077692,ARG,0.06720040714278129,0.09532959249443652,0.4747756945708297
2043,53.383679598,ARG,0.06814121284278023,0.09666420678935864,0.4814225542948213
2044,53.765281504,ARG,0.06909518982257914,0.09801750568440966,0.4881624700549488
2045,54.14688341,ARG,0.07006252248009526,0.0993897507639914,0.4949967446357181
2046,54.5279355,ARG,0.0710433977948166,0.10078120727468728,0.5019266990606182
2047,54.90898759,ARG,0.07203800536394403,0.10219214417653291,0.5089536728474668
2048,55.29003968,ARG,0.07304653743903924,0.10362283419500437,0.5160790242673314
2049,55.671091770000004,ARG,0.07406918896318579,0.10507355387373443,0.523304130607074
